datetime,co,no2,o3,pm10,pm25,so2
2024-11-09 02:00:00+00:00,,15.3542,10.182,42.3634,34.5215,3.6138
2024-11-09 03:00:00+00:00,,13.9751,19.1861,30.9638,26.1296,3.76663
2024-11-09 04:00:00+00:00,,,21.7314,26.5948,22.5702,3.26314
2024-11-09 05:00:00+00:00,,11.2705,31.0602,21.0744,18.69,2.80689
2024-11-09 06:00:00+00:00,,9.17495,36.1342,21.9341,19.6268,2.48704
2024-11-09 08:00:00+00:00,,10.5625,5.86197,63.4069,49.9391,4.13532
2024-11-09 09:00:00+00:00,,,,62.6857,43.2668,6.90805
2024-11-09 10:00:00+00:00,,,19.0029,54.005,34.2154,6.62085
2024-11-09 11:00:00+00:00,,,22.8752,60.7446,37.7272,6.86287
2024-11-09 13:00:00+00:00,,,41.6598,40.4427,24.1271,9.18538
2024-11-09 15:00:00+00:00,,,78.014,20.2929,13.183,6.01545
2024-11-09 16:00:00+00:00,,,63.1858,18.2698,10.7869,5.73434
2024-11-09 17:00:00+00:00,,,45.0452,40.5719,28.7805,7.24847
2024-11-09 18:00:00+00:00,,,46.312,48.195,37.1931,7.67473
2024-11-09 19:00:00+00:00,,,24.3301,57.0747,41.096,7.69216
2024-11-09 20:00:00+00:00,,,29.4423,67.8169,46.4653,5.7896
2024-11-09 22:00:00+00:00,,,11.3183,115.683,89.6402,6.6497
2024-11-09 23:00:00+00:00,,,6.84534,88.5919,71.2905,6.91013
2024-11-10 00:00:00+00:00,,24.28,18.0159,66.7502,54.0636,6.48364
2024-11-10 01:00:00+00:00,,24.02,29.06,59.7779,49.2041,6.20385
2024-11-10 02:00:00+00:00,,22.4825,36.3237,52.3513,43.8978,5.38085
2024-11-10 03:00:00+00:00,,18.6664,45.424,44.3972,38.2002,4.13675
2024-11-10 04:00:00+00:00,,16.1716,35.7183,46.8416,40.989,4.89928
2024-11-10 05:00:00+00:00,,,42.5492,44.1357,39.3794,4.39279
2024-11-10 06:00:00+00:00,,10.8598,44.1097,44.036,39.2575,4.79842
2024-11-10 08:00:00+00:00,,9.86538,50.6821,36.5135,32.395,4.76117
2024-11-10 09:00:00+00:00,,,59.4641,34.0772,30.3635,4.65026
2024-11-10 10:00:00+00:00,,,,34.1839,28.8473,5.1676
2024-11-10 11:00:00+00:00,,,62.2172,30.8535,27.0689,5.97994
2024-11-10 12:00:00+00:00,,,,23.8784,20.4556,30.7151
2024-11-10 13:00:00+00:00,,17.5526,54.328149999999994,20.59635,15.62805,25.0351
2024-11-10 14:00:00+00:00,,17.6456,41.0476,13.3485,11.0463,20.8798
2024-11-10 15:00:00+00:00,,14.316595,63.2651,15.9428,12.42515,5.38666
2024-11-10 16:00:00+00:00,,,57.63,20.96145,16.83275,12.29314
2024-11-10 17:00:00+00:00,,27.0372,43.6683,28.15325,23.53555,12.049005
2024-11-10 18:00:00+00:00,,22.2538,42.4643,28.49655,24.4617,11.38302
2024-11-10 19:00:00+00:00,,26.1912,40.442499999999995,24.807949999999998,21.4934,11.70144
2024-11-10 20:00:00+00:00,,26.4257,37.9848,22.444,19.77395,11.35186
2024-11-10 21:00:00+00:00,,32.6094,22.7447,16.4783,14.3418,17.3154
2024-11-10 22:00:00+00:00,,44.913,25.0106,24.328200000000002,21.2133,11.073065
2024-11-10 23:00:00+00:00,,34.5953,28.230449999999998,21.22855,18.74655,10.809585
2024-11-11 00:00:00+00:00,,20.90515,29.87505,18.05295,16.12915,10.97802
2024-11-11 01:00:00+00:00,,17.5583,44.98,15.9344,14.54475,11.17286
2024-11-11 02:00:00+00:00,,15.4017,42.9978,17.757550000000002,15.979,10.83476
2024-11-11 03:00:00+00:00,,13.9934,49.2846,15.12735,13.6353,10.443200000000001
2024-11-11 04:00:00+00:00,,4.9900649999999995,50.2066,10.086735000000001,9.42708,11.089825000000001
2024-11-11 05:00:00+00:00,,3.951465,47.176,10.064675,9.5609,11.099035
2024-11-11 06:00:00+00:00,,4.98701,41.8415,9.833275,9.40411,10.24063
2024-11-11 07:00:00+00:00,,14.2455,19.6439,7.90143,7.58202,17.1223
2024-11-11 08:00:00+00:00,,17.53464,21.6909,10.575904999999999,10.16555,10.029549999999999
2024-11-11 09:00:00+00:00,,23.452,23.38765,13.0382,12.495899999999999,10.826455
2024-11-11 10:00:00+00:00,,16.5837,24.593,12.9054,12.096295000000001,10.216535
2024-11-11 11:00:00+00:00,,19.6737,20.7749,14.20025,11.84596,10.318945
2024-11-11 12:00:00+00:00,,24.8613,19.8594,7.69258,5.86223,16.9794
2024-11-11 13:00:00+00:00,,20.742,25.4954,9.043235,7.205215000000001,11.452820000000001
2024-11-11 14:00:00+00:00,,23.534,18.5532,8.8741,7.29356,17.0867
2024-11-11 15:00:00+00:00,,24.4354,26.8973,12.12583,10.010545,10.73498
2024-11-11 16:00:00+00:00,,28.4495,21.6502,13.2741,11.050615,3.67522
2024-11-11 17:00:00+00:00,,,14.087499999999999,20.09715,17.59255,10.93877
2024-11-11 18:00:00+00:00,,29.3821,14.290299999999998,21.8776,19.56635,10.863385000000001
2024-11-11 19:00:00+00:00,,35.8354,11.085135000000001,22.5136,19.21995,10.371614999999998
2024-11-11 20:00:00+00:00,,20.48545,12.63931,21.886200000000002,19.473,10.83473
2024-11-11 21:00:00+00:00,,24.821,11.3895,16.476,15.1173,17.5861
2024-11-11 22:00:00+00:00,,15.283100000000001,17.1947,17.9436,16.60235,11.010595
2024-11-11 23:00:00+00:00,,15.041179999999999,15.12395,19.64385,18.11045,10.84335
2024-11-12 00:00:00+00:00,,9.48325,15.0473,18.08605,16.62285,10.894860000000001
2024-11-12 01:00:00+00:00,,11.0274,19.15035,17.43625,16.54505,10.82974
2024-11-12 02:00:00+00:00,,10.1615,25.7868,17.579549999999998,16.8312,10.81138
2024-11-12 03:00:00+00:00,,8.05424,23.9793,16.1943,15.505700000000001,11.15767
2024-11-12 04:00:00+00:00,,8.341655,21.3651,16.77715,16.0736,11.269625
2024-11-12 05:00:00+00:00,,7.781974999999999,25.5205,14.29565,13.721499999999999,10.39232
2024-11-12 06:00:00+00:00,,7.91409,28.1173,12.9693,12.37415,9.97004
2024-11-12 07:00:00+00:00,,16.5377,16.7339,10.1886,9.5691,17.0082
2024-11-12 08:00:00+00:00,,22.80059,11.908785,15.24235,13.3097,11.211030000000001
2024-11-12 09:00:00+00:00,,29.7603,15.349699999999999,15.7534,13.767199999999999,10.625275
2024-11-12 10:00:00+00:00,,25.2179,18.62275,14.66475,12.999649999999999,10.546875
2024-11-12 11:00:00+00:00,,23.9555,21.2638,13.45711,11.81795,11.06228
2024-11-12 12:00:00+00:00,,24.7795,16.2249,9.94865,8.80355,
2024-11-12 13:00:00+00:00,,25.4123,20.3475,12.957,11.665845000000001,4.33213
2024-11-12 15:00:00+00:00,,,20.8815,19.03,16.6107,
2024-11-12 16:00:00+00:00,,,23.7878,14.9361,13.33535,4.72619
2024-11-12 17:00:00+00:00,,,16.59455,16.45665,14.748999999999999,3.79511
2024-11-12 18:00:00+00:00,,29.2403,19.2933,17.22935,15.422899999999998,2.63329
2024-11-12 19:00:00+00:00,,,19.4485,18.97095,17.0453,2.55702
2024-11-12 20:00:00+00:00,,24.1911,14.096499999999999,19.86635,18.14335,2.86384
2024-11-12 21:00:00+00:00,,19.8033,14.2284,15.18,14.18,
2024-11-12 22:00:00+00:00,,17.1483,17.91015,18.3468,17.1515,5.08233
2024-11-12 23:00:00+00:00,,15.1191,18.04125,18.05205,16.9987,2.68482
2024-11-13 00:00:00+00:00,,13.8671,19.33655,16.32295,15.4369,1.58823
2024-11-13 01:00:00+00:00,,9.6702,26.8123,12.9261,12.252055,2.44383
2024-11-13 02:00:00+00:00,,7.67402,30.6947,10.34501,9.900945,4.01898
2024-11-13 03:00:00+00:00,,4.98155,32.8299,8.28545,7.8901650000000005,2.43434
2024-11-13 04:00:00+00:00,,4.36281,32.5013,6.84509,6.559100000000001,3.36789
2024-11-13 05:00:00+00:00,,4.73087,29.0117,5.638095,5.39355,3.76867
2024-11-13 06:00:00+00:00,,5.190165,26.4011,4.87652,4.60711,3.53579
2024-11-13 07:00:00+00:00,,13.8875,,4.2504,3.82533,0.28521
2024-11-13 08:00:00+00:00,,26.5444,13.037469999999999,6.21799,5.371115,3.70187
2024-11-13 09:00:00+00:00,,24.7984,13.568369999999998,7.129605,6.15044,4.1763
2024-11-13 10:00:00+00:00,,22.8152,14.88725,6.98142,6.03317,3.47878
2024-11-13 11:00:00+00:00,,18.9081,15.7142,7.2657,6.438165,3.40374
2024-11-13 12:00:00+00:00,,18.1903,13.9378,5.61245,4.83999,
2024-11-13 13:00:00+00:00,,20.2725,16.2706,7.878825,6.794055,2.58056
2024-11-13 14:00:00+00:00,,23.1161,15.5203,7.1553,6.06667,0.29049
2024-11-13 15:00:00+00:00,,28.5395,17.7616,9.516485,8.066275000000001,2.682765
2024-11-13 16:00:00+00:00,,28.1582,12.176,12.58151,10.58507,
2024-11-13 17:00:00+00:00,,28.7026,8.73531,14.887249999999998,12.911445,2.429845
2024-11-13 18:00:00+00:00,,23.5836,7.4595,15.692,13.823350000000001,2.6024249999999998
2024-11-13 19:00:00+00:00,,24.171,7.61065,16.51595,14.57983,6.409
2024-11-13 20:00:00+00:00,,20.797,5.877215,17.41715,15.43646,4.187035
2024-11-13 21:00:00+00:00,,25.2655,4.48735,12.9278,11.308,1.26264
2024-11-13 22:00:00+00:00,,19.3731,7.259995,13.691699999999999,12.01198,4.01422
2024-11-13 23:00:00+00:00,,18.62475,6.6179950000000005,15.262699999999999,13.54595,4.136105000000001
2024-11-14 00:00:00+00:00,,16.83155,7.158035,12.77245,11.424714999999999,3.5715399999999997
2024-11-14 01:00:00+00:00,,13.930250000000001,8.364609999999999,11.68157,10.680115,3.40259
2024-11-14 02:00:00+00:00,,7.63391,16.1407,7.31842,7.020775,4.022774999999999
2024-11-14 03:00:00+00:00,,5.260005,19.6369,5.721885,5.4986049999999995,3.33917
2024-11-14 04:00:00+00:00,,4.71427,20.4704,5.62068,5.380445,3.476095
2024-11-14 05:00:00+00:00,,4.471945,23.5646,4.24039,4.05078,4.348034999999999
2024-11-14 06:00:00+00:00,,5.818585000000001,23.72,2.9505,2.820785,4.81531
2024-11-14 07:00:00+00:00,,14.1565,,1.89198,1.764,1.91112
2024-11-14 08:00:00+00:00,,18.754849999999998,13.776399999999999,3.914945,3.722335,4.256295
2024-11-14 09:00:00+00:00,,23.00255,13.107050000000001,5.0769649999999995,4.77456,4.079035
2024-11-14 10:00:00+00:00,,19.89915,14.387550000000001,6.285845,5.948665,4.510415
2024-11-14 11:00:00+00:00,,20.8679,14.0632,5.823545,5.519895,4.5894900000000005
2024-11-14 12:00:00+00:00,,26.32,10.9107,3.81709,3.47067,1.71316
2024-11-14 13:00:00+00:00,,25.2262,17.91095,6.87318,6.470885,5.11034
2024-11-14 14:00:00+00:00,,21.2455,22.9619,3.07325,2.87867,1.59578
2024-11-14 15:00:00+00:00,,25.76435,28.2561,6.456099999999999,6.110945,5.079395
2024-11-14 16:00:00+00:00,,27.4533,27.58405,9.313665,8.56427,4.901745
2024-11-14 17:00:00+00:00,,31.1794,26.046,14.132100000000001,11.85638,1.28373
2024-11-14 18:00:00+00:00,,29.81245,26.1851,19.0295,14.623149999999999,4.11612
2024-11-14 19:00:00+00:00,,29.516550000000002,29.8524,21.518250000000002,16.902,4.0774
2024-11-14 20:00:00+00:00,,28.39255,24.3873,21.18675,17.1541,7.67681
2024-11-14 21:00:00+00:00,,,21.3501,15.4408,13.2627,2.24789
2024-11-14 22:00:00+00:00,,23.67825,24.712699999999998,21.5495,18.1689,5.332745
2024-11-14 23:00:00+00:00,,19.70525,26.89565,18.26775,15.61295,5.81552
2024-11-15 00:00:00+00:00,,15.84385,29.111449999999998,16.27355,14.36945,5.639005
2024-11-15 01:00:00+00:00,,11.3985,28.92555,14.10285,12.63315,5.45245
2024-11-15 02:00:00+00:00,,8.72629,34.3422,12.40249,11.69648,5.973485
2024-11-15 03:00:00+00:00,,8.429255000000001,30.2104,12.385100000000001,11.77693,4.896465
2024-11-15 04:00:00+00:00,,9.28463,25.8341,10.865960000000001,10.32781,3.83316
2024-11-15 05:00:00+00:00,,9.584835,28.4246,9.782065,9.302395,5.51691
2024-11-15 06:00:00+00:00,,9.635145,26.593,8.54791,8.142385,6.526965
2024-11-15 07:00:00+00:00,,14.6626,,5.934,5.15733,3.28688
2024-11-15 08:00:00+00:00,,18.9895,17.33545,7.62462,6.494055,6.123375
2024-11-15 09:00:00+00:00,,23.2729,15.30275,10.86047,8.62111,5.34731
2024-11-15 10:00:00+00:00,,19.3495,19.125149999999998,11.9518,9.739275000000001,6.465
2024-11-15 11:00:00+00:00,,14.32235,22.4623,11.991545,10.362670000000001,7.344104999999999
2024-11-15 12:00:00+00:00,,15.6375,22.3601,10.1251,8.85332,3.69313
2024-11-15 13:00:00+00:00,,19.441450000000003,28.798099999999998,15.5358,13.138715000000001,6.753895
2024-11-15 14:00:00+00:00,,22.0114,28.4193,12.224,10.98,2.36655
2024-11-15 15:00:00+00:00,,29.187849999999997,26.065,18.30745,14.719149999999999,6.380845
2024-11-15 16:00:00+00:00,,32.64515,28.57535,15.40455,12.98488,5.406554999999999
2024-11-15 17:00:00+00:00,,35.00405000000001,24.24715,17.7111,14.47545,4.8282
2024-11-15 18:00:00+00:00,,32.3954,24.91545,20.96345,17.3413,1.13414
2024-11-15 19:00:00+00:00,,28.1299,33.8305,17.246850000000002,14.8383,4.30485
2024-11-15 20:00:00+00:00,,28.39695,23.02785,18.04685,15.7517,5.0885750000000005
2024-11-15 21:00:00+00:00,,27.7781,18.5896,15.0861,13.3867,
2024-11-15 22:00:00+00:00,,21.3276,24.51585,17.428800000000003,15.216999999999999,7.57792
2024-11-15 23:00:00+00:00,,16.38745,26.61345,14.69585,13.2967,4.378555
2024-11-16 00:00:00+00:00,,16.95915,26.36765,13.09952,11.866555,5.19753
2024-11-16 01:00:00+00:00,,16.58685,25.3699,12.901655,11.56063,4.881815
2024-11-16 02:00:00+00:00,,9.2193,29.18775,12.174745000000001,11.258985,5.122255
2024-11-16 03:00:00+00:00,,8.495275,32.2367,11.588805,11.104535,5.43476
2024-11-16 04:00:00+00:00,,8.56976,31.9139,11.557365,11.09059,3.71342
2024-11-16 05:00:00+00:00,,6.72944,37.0979,11.591235000000001,11.053555,4.20939
2024-11-16 06:00:00+00:00,,7.419485,38.7607,12.672450000000001,11.965959999999999,4.21705
2024-11-16 07:00:00+00:00,,11.5031,,11.977,11.036,1.45369
2024-11-16 08:00:00+00:00,,14.60265,37.4647,15.55085,14.043400000000002,4.118595
2024-11-16 09:00:00+00:00,,16.85925,28.20555,16.35165,14.57455,3.819825
2024-11-16 10:00:00+00:00,,18.262900000000002,30.2673,15.7067,14.0504,4.01927
2024-11-16 11:00:00+00:00,,24.66455,24.491500000000002,15.406200000000002,13.78305,4.174329999999999
2024-11-16 12:00:00+00:00,,25.4344,21.2362,11.8004,10.6067,1.42957
2024-11-16 13:00:00+00:00,,28.1762,21.71295,14.644400000000001,12.90971,4.12419
2024-11-16 14:00:00+00:00,,29.4921,19.175,12.2779,10.348,
2024-11-16 15:00:00+00:00,,27.45205,26.85185,17.5539,15.1369,3.81234
2024-11-16 16:00:00+00:00,,25.287,17.1637,18.514850000000003,16.0839,4.63938
2024-11-16 17:00:00+00:00,,31.293950000000002,22.79925,21.4239,17.9181,4.15635
2024-11-16 18:00:00+00:00,,27.1714,25.1244,19.94765,17.33845,4.14834
2024-11-16 19:00:00+00:00,,20.557949999999998,30.4767,20.34085,18.1783,0.96325
2024-11-16 20:00:00+00:00,,19.2116,34.2004,20.0396,17.99205,4.176270000000001
2024-11-16 21:00:00+00:00,,14.6786,,17.8337,16.46,0.7967
2024-11-16 22:00:00+00:00,,21.61725,30.0162,22.648200000000003,19.24415,7.51347
2024-11-16 23:00:00+00:00,,24.9412,35.4985,19.078,16.5888,4.336705
2024-11-17 00:00:00+00:00,,14.660645,39.542,17.51375,15.599250000000001,4.06585
2024-11-17 01:00:00+00:00,,11.165165,49.2439,16.680500000000002,15.28285,4.12812
2024-11-17 02:00:00+00:00,,8.626470000000001,51.461,18.469649999999998,17.05305,4.069775
2024-11-17 03:00:00+00:00,,5.10956,52.431,18.9407,17.51215,4.147895
2024-11-17 04:00:00+00:00,,7.570600000000001,48.8254,18.6203,16.895500000000002,4.476055
2024-11-17 05:00:00+00:00,,5.931725,49.9156,17.8709,15.520700000000001,3.192655
2024-11-17 06:00:00+00:00,,6.80366,45.8185,19.40715,16.37375,4.35075
2024-11-17 07:00:00+00:00,,6.85665,,16.3917,13.876,1.70037
2024-11-17 08:00:00+00:00,,9.36894,41.3409,21.10835,17.703049999999998,4.45314
2024-11-17 09:00:00+00:00,,9.78372,42.8327,21.2892,18.7515,5.178845
2024-11-17 10:00:00+00:00,,9.76144,46.7592,21.376849999999997,19.041150000000002,5.218445
2024-11-17 11:00:00+00:00,,10.169699999999999,42.6102,23.4767,20.41225,5.61798
2024-11-17 12:00:00+00:00,,6.04512,37.7601,17.6902,16.4227,3.48822
2024-11-17 13:00:00+00:00,,12.51286,45.1473,23.2416,20.166249999999998,6.049305
2024-11-17 14:00:00+00:00,,9.5592,40.2422,19.1392,16.872,3.87165
2024-11-17 15:00:00+00:00,,22.767850000000003,41.0804,27.0398,21.887,7.697905
2024-11-17 16:00:00+00:00,,32.0621,30.804050000000004,30.1338,23.5015,7.98581
2024-11-17 17:00:00+00:00,,45.35455,,44.1828,35.94985,7.5306500000000005
2024-11-17 18:00:00+00:00,,57.8686,9.00853,75.99175,62.8292,7.375065
2024-11-17 19:00:00+00:00,,58.151799999999994,12.0052,92.39585,77.1865,7.836304999999999
2024-11-17 20:00:00+00:00,,56.22155,6.58101,75.0941,63.7665,5.10599
2024-11-17 21:00:00+00:00,,61.4168,5.48334,66.3173,54.972,5.41079
2024-11-17 22:00:00+00:00,,46.3733,5.278295,60.45655,52.4346,6.682065
2024-11-17 23:00:00+00:00,,40.899,4.7018249999999995,63.22435,55.114599999999996,9.19235
2024-11-18 00:00:00+00:00,,34.2798,5.3829,72.46365,62.2152,6.86993
2024-11-18 01:00:00+00:00,,36.3732,4.47018,65.6231,57.1496,6.6772100000000005
2024-11-18 02:00:00+00:00,,32.38415,3.8743149999999997,54.957800000000006,47.745450000000005,6.55655
2024-11-18 03:00:00+00:00,,26.026200000000003,5.850474999999999,36.47515,31.281,5.873775
2024-11-18 04:00:00+00:00,,24.5156,10.47223,27.3233,23.64875,6.09654
2024-11-18 05:00:00+00:00,,16.287315,13.198145,26.756700000000002,23.9289,6.6744900000000005
2024-11-18 06:00:00+00:00,,20.83375,9.505075,41.76455,36.918400000000005,6.589125
2024-11-18 07:00:00+00:00,,26.5874,2.83041,58.5519,50.8547,2.75769
2024-11-18 08:00:00+00:00,,38.089600000000004,3.93777,66.11635000000001,53.0223,6.22499
2024-11-18 09:00:00+00:00,,64.8274,5.16303,82.4197,62.17035,7.5074950000000005
2024-11-18 10:00:00+00:00,,58.850449999999995,5.344519999999999,74.52915,55.446600000000004,8.033345
2024-11-18 11:00:00+00:00,,34.678250000000006,21.2426,32.1178,24.81785,9.087105
2024-11-18 12:00:00+00:00,,30.4869,25.9721,22.2497,15.6093,8.53312
2024-11-18 13:00:00+00:00,,17.8504,37.2112,22.0496,15.5427,8.07712
2024-11-18 14:00:00+00:00,,29.372299999999996,38.31785,28.7684,17.9076,16.834985
2024-11-18 15:00:00+00:00,,39.7452,36.177949999999996,33.51695,18.963500000000003,16.05055
2024-11-18 16:00:00+00:00,,55.0385,26.0695,35.462450000000004,17.55565,12.105805
2024-11-18 17:00:00+00:00,,103.51804999999999,5.747959999999999,64.3731,36.7661,11.152425000000001
2024-11-18 18:00:00+00:00,,75.5189,6.61148,76.59305,58.3729,10.184885
2024-11-18 19:00:00+00:00,,68.76265,6.125055,68.66565,50.68735,9.283725
2024-11-18 20:00:00+00:00,,62.941500000000005,8.12824,61.401650000000004,47.348,8.653045
2024-11-18 21:00:00+00:00,,69.8107,5.33386,62.721,44.8908,6.48429
2024-11-18 22:00:00+00:00,,52.95140000000001,5.904515,55.9848,44.95785,8.16319
2024-11-18 23:00:00+00:00,,52.5301,4.833155,58.88985,46.802099999999996,7.901735
2024-11-19 00:00:00+00:00,,50.433899999999994,4.34356,55.466350000000006,44.18545,9.08337
2024-11-19 01:00:00+00:00,,36.6719,5.687825,38.56205,31.7523,6.759825
2024-11-19 02:00:00+00:00,,29.88375,6.831635,38.09165,32.33455,5.897325
2024-11-19 03:00:00+00:00,,27.8203,5.71124,47.5106,41.295950000000005,4.546575
2024-11-19 04:00:00+00:00,,22.932450000000003,5.89356,33.7404,28.32575,5.81111
2024-11-19 05:00:00+00:00,,,5.8169450000000005,31.6493,27.10195,6.40081
2024-11-19 06:00:00+00:00,,22.129150000000003,5.827615,41.4915,34.89105,6.228769999999999
2024-11-19 07:00:00+00:00,,38.1646,2.44914,54.2866,43.8093,4.08049
2024-11-19 08:00:00+00:00,,46.413799999999995,4.3092,61.053,47.39285,6.174245
2024-11-19 09:00:00+00:00,,51.57325,5.70043,66.1076,51.74025,6.719985
2024-11-19 10:00:00+00:00,,45.053399999999996,8.08557,58.3722,45.33295,7.11496
2024-11-19 11:00:00+00:00,,48.464749999999995,11.1967,60.62075,42.36835,7.98684
2024-11-19 12:00:00+00:00,,35.046,,41.6821,29.5187,5.82703
2024-11-19 13:00:00+00:00,,31.613950000000003,34.7917,34.4564,23.22905,10.258420000000001
2024-11-19 14:00:00+00:00,,19.5345,,21.2589,16.6653,7.69984
2024-11-19 15:00:00+00:00,,28.625149999999998,39.4719,20.03945,12.85655,10.243385
2024-11-19 16:00:00+00:00,,48.7613,20.1775,30.873199999999997,18.14735,10.81489
2024-11-19 17:00:00+00:00,,65.31925,9.80875,38.73655,23.43415,9.92923
2024-11-19 18:00:00+00:00,,57.066050000000004,10.1623,39.57745,26.64125,9.25767
2024-11-19 19:00:00+00:00,,57.74265,,40.982150000000004,27.35575,9.268305
2024-11-19 20:00:00+00:00,,47.980850000000004,12.5427,28.71425,20.3778,8.780625
2024-11-19 21:00:00+00:00,,44.0397,,23.8395,19.094,6.65649
2024-11-19 22:00:00+00:00,,48.907,20.306,27.28915,19.3004,6.50573
2024-11-19 23:00:00+00:00,,34.99,18.6508,23.8617,18.43105,9.78234
2024-11-20 00:00:00+00:00,,21.1839,37.4921,14.20555,12.1343,9.996269999999999
2024-11-20 01:00:00+00:00,,15.181799999999999,43.9194,13.11477,11.555665000000001,12.1326
2024-11-20 02:00:00+00:00,,7.221780000000001,58.4374,8.806280000000001,7.976215,9.48788
2024-11-20 03:00:00+00:00,,5.422645,58.4269,8.734020000000001,8.00911,10.14123
2024-11-20 04:00:00+00:00,,6.19156,56.9639,8.51368,7.838115,10.694105
2024-11-20 05:00:00+00:00,,4.185275,62.6108,6.90639,6.350334999999999,10.382915
2024-11-20 06:00:00+00:00,,,62.8506,6.8075399999999995,6.149285,10.74861
2024-11-20 07:00:00+00:00,,5.57189,,6.83791,6.23399,8.35917
2024-11-20 08:00:00+00:00,,22.496299999999998,36.9333,10.446915,8.48191,12.391935
2024-11-20 09:00:00+00:00,,23.71425,36.4328,14.41833,9.58835,12.287135
2024-11-20 10:00:00+00:00,,21.31775,41.818,16.21854,8.04105,12.7533
2024-11-20 11:00:00+00:00,,33.1397,45.1164,37.8501,10.6501,15.9159
2024-11-20 13:00:00+00:00,,42.6503,33.5781,31.1979,13.0807,17.3488
2024-11-20 15:00:00+00:00,,51.4381,23.0068,16.2455,12.7323,16.0354
2024-11-20 16:00:00+00:00,,43.5174,32.4767,11.308015000000001,8.88641,16.7086
2024-11-20 17:00:00+00:00,,43.4555,31.98955,9.702770000000001,8.469195,13.3806
2024-11-20 18:00:00+00:00,,26.871,29.5,9.804085,8.78043,13.537600000000001
2024-11-20 19:00:00+00:00,,17.707355,39.1208,7.146675,6.059609999999999,13.83325
2024-11-20 20:00:00+00:00,,19.891965,35.2649,8.748735,7.820225000000001,14.5255
2024-11-20 21:00:00+00:00,,,37.9801,4.16484,3.82801,12.5478
2024-11-20 22:00:00+00:00,,10.515080000000001,44.66385,6.4612099999999995,5.188385,14.688300000000002
2024-11-20 23:00:00+00:00,,12.077480000000001,42.460750000000004,6.60386,4.95456,12.085
2024-11-21 00:00:00+00:00,,7.52532,49.67595,2.47715,2.087895,10.850249999999999
2024-11-21 01:00:00+00:00,,13.3298,49.598600000000005,1.24884,1.195725,10.93385
2024-11-21 02:00:00+00:00,,13.3067,47.5543,1.0297100000000001,0.987835,10.349185
2024-11-21 03:00:00+00:00,,20.78445,45.28405,1.0257450000000001,0.9798899999999999,9.88125
2024-11-21 04:00:00+00:00,,6.463889999999999,54.793400000000005,0.88751,0.84872,9.355825
2024-11-21 05:00:00+00:00,,9.37783,49.5393,2.06339,1.96483,9.354894999999999
2024-11-21 06:00:00+00:00,,13.411215,45.4553,2.87684,2.722835,8.88536
2024-11-21 07:00:00+00:00,,10.9146,34.0516,2.7669,2.66133,7.27616
2024-11-21 08:00:00+00:00,,41.6071,19.8975,9.79277,9.053329999999999,9.033000000000001
2024-11-21 09:00:00+00:00,,40.427499999999995,24.47015,12.027915,11.386980000000001,8.063735000000001
2024-11-21 10:00:00+00:00,,44.6015,21.068350000000002,15.748850000000001,14.33465,8.33367
2024-11-21 11:00:00+00:00,,39.02495,26.6133,16.051000000000002,14.4357,7.921390000000001
2024-11-21 12:00:00+00:00,,23.3381,36.6761,11.3008,10.1694,6.30461
2024-11-21 13:00:00+00:00,,37.4242,31.21685,19.1509,17.0981,8.571605
2024-11-21 14:00:00+00:00,,20.8814,40.652,12.4489,11.1187,5.74042
2024-11-21 15:00:00+00:00,,41.30005,31.078049999999998,21.8857,19.400399999999998,6.86675
2024-11-21 16:00:00+00:00,,44.0674,27.12605,20.223950000000002,18.1717,7.162780000000001
2024-11-21 17:00:00+00:00,,58.0781,15.661150000000001,26.2525,23.84735,7.096235
2024-11-21 18:00:00+00:00,,53.68255,11.91971,26.44305,24.57695,7.49408
2024-11-21 19:00:00+00:00,,50.7031,10.09554,26.300400000000003,24.395400000000002,7.507275
2024-11-21 20:00:00+00:00,,59.1476,10.4247,28.97235,26.953699999999998,7.751435
2024-11-21 21:00:00+00:00,,57.6755,3.49956,23.667,22.4373,
2024-11-21 22:00:00+00:00,,53.94540000000001,4.7604299999999995,38.2877,36.254400000000004,7.886620000000001
2024-11-21 23:00:00+00:00,,51.70855,5.03114,30.601100000000002,28.90175,7.903560000000001
2024-11-22 00:00:00+00:00,,33.175799999999995,22.16455,17.95145,16.71665,5.8029
2024-11-22 01:00:00+00:00,,17.274,34.4857,13.4141,12.302150000000001,8.00132
2024-11-22 02:00:00+00:00,,14.3315,33.8007,14.53805,13.11495,8.51331
2024-11-22 03:00:00+00:00,,7.357085,46.796549999999996,7.157489999999999,5.8690549999999995,10.10108
2024-11-22 04:00:00+00:00,,4.34807,53.022,4.136205,3.3765549999999998,9.60415
2024-11-22 05:00:00+00:00,,2.642135,57.174099999999996,2.979765,2.181555,10.33069
2024-11-22 06:00:00+00:00,,3.03291,56.527,2.573755,1.964665,10.77861
2024-11-22 07:00:00+00:00,,3.92916,42.9111,1.81056,1.53733,9.00548
2024-11-22 08:00:00+00:00,,7.30888,45.1873,4.4458400000000005,3.5407349999999997,11.57153
2025-03-05 19:00:00+00:00,734.4150000000001,74.95500000000001,26.783375,43.8669,27.285249999999998,8.68351
2025-03-06 09:00:00+00:00,674.44,38.71255,35.02417,32.9187,21.7714,5.2026900000000005
2025-03-06 12:00:00+00:00,867.85,45.8517,29.5088,37.7707,21.6282,11.7216
